Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
gi|685965632|gb|KGB40195.1|,0.864,6.0458,0.2092,49.2106808279,580,209881.28,782,0.974,5.0654,6,0.557,1.032,0.035,0.054,6.8083,208560,3,0.925,1.607,18,3.2135,41,1.346,3.976,2.2876,47.8758,46.2418,52.1242,9.9052,0.0414,1.301,6.3725,2.5425,1.4227,4.6296,1.029,0.262,0.646,5.5556,0.2729,19.7168,1,0.900,5.9368,-0.648474945534,1.0834,5.8279,0.694,0.0022,0.0011,0.0027,0.0065,0.0087,0.0033,0.0016,0.0027,0.0033,0.0033,0.0054,0.0027,0.0049,0.0049,0.0005,0.006,0.0038,0.006,0.0022,0.0033,0.0033,0.0027,0.0065,0.0016,0.006,0.0016,0.0033,0.006,0.0011,0.0027,0.0027,0.0033,0.0016,0.0033,0.0033,0.0082,0.0038,0.0044,0.0011,0.0022,0.006,0.0022,0.0027,0.0022,0.0022,0.0033,0.0016,0.0044,0.0054,0.0044,0.0027,0.0027,0.0038,0.0033,0.0,0.0022,0.0005,0.0033,0.0027,0.0005,0.0033,0.0016,0.0011,0.0022,0.0027,0.0027,0.0022,0.0022,0.0054,0.0033,0.0016,0.0011,0.0016,0.0054,0.0038,0.0033,0.0044,0.006,0.0033,0.0,0.0011,0.0016,0.0054,0.0027,0.0011,0.0016,0.0022,0.0011,0.0027,0.0033,0.0022,0.0022,0.0,0.0016,0.0049,0.0016,0.0033,0.0016,0.0022,0.0005,0.0038,0.0016,0.0005,0.0033,0.0011,0.0022,0.0022,0.0011,0.0011,0.0011,0.0011,0.0049,0.0005,0.0038,0.0033,0.0022,0.0,0.0011,0.0022,0.0011
gi|56754626|gb|AAW25499.1|,1.478,10.3448,0.2734,41.3157635468,121,45612.06,187,0.616,3.202,4,0.738,0.933,0.049,0.073,6.1576,60850,0,1.489,1.601,4,3.202,27,0.724,6.4039,1.2315,45.8128,50.4926,54.1872,9.6626,0.0296,1.005,4.9261,2.5665,1.4064,6.1576,1.368,0.2069,0.544,4.6798,0.2759,19.7044,0,1.008,6.6502,-0.649753694581,-1.5695,7.3892,0.880,0.0099,0.0123,0.0,0.0049,0.0074,0.0099,0.0074,0.0049,0.0074,0.0025,0.0,0.0025,0.0099,0.0123,0.0099,0.0099,0.0049,0.0049,0.0025,0.0025,0.0025,0.0025,0.0049,0.0025,0.0049,0.0,0.0049,0.0099,0.0,0.0025,0.0049,0.0049,0.0,0.0,0.0,0.0074,0.0025,0.0099,0.0,0.0025,0.0074,0.0074,0.0049,0.0049,0.0074,0.0049,0.0,0.0049,0.0,0.0049,0.0,0.0074,0.0,0.0049,0.0,0.0,0.0,0.0049,0.0074,0.0,0.0049,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.0049,0.0074,0.0,0.0025,0.0,0.0074,0.0025,0.0,0.0025,0.0049,0.0,0.0,0.0025,0.0049,0.0025,0.0049,0.0099,0.0,0.0025,0.0,0.0074,0.0049,0.0049,0.0025,0.0049,0.0025,0.0049,0.0,0.0025,0.0025,0.0025,0.0025,0.0,0.0025,0.0,0.0074,0.0,0.0,0.0074,0.0025,0.0074,0.0,0.0025,0.0025,0.0025,0.0,0.0
gi|226471350|emb|CAX70756.1|,1.020,7.1429,0.2179,49.1125,86,32080.61,62,0.549,2.8571,1,0.557,0.812,0.032,0.110,5.3571,34950,0,1.744,0.714,2,1.4286,53,1.471,7.5,2.5,47.8571,46.4286,52.1429,10.1464,0.0464,1.603,7.8571,2.5429,1.4393,5.3571,1.190,0.3,0.498,4.2857,0.3179,26.7857,0,1.190,7.8571,-0.385,0.7363,4.2857,0.510,0.0036,0.0071,0.0,0.0107,0.0143,0.0,0.0071,0.0,0.0071,0.0,0.0,0.0107,0.0071,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0036,0.0,0.0143,0.0,0.0071,0.0036,0.0,0.0036,0.0,0.0036,0.0071,0.0,0.0036,0.0036,0.0036,0.0036,0.0071,0.0036,0.0,0.0,0.0,0.0,0.0036,0.0071,0.0,0.0071,0.0,0.0036,0.0,0.0107,0.0036,0.0071,0.0071,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0036,0.0036,0.0036,0.0,0.0,0.0036,0.0071,0.0,0.0,0.0071,0.0107,0.0071,0.0036,0.0036,0.0071,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0036,0.0,0.0036,0.0,0.0,0.0,0.0036,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0071,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0
gi|1084311205|ref|XP_018646581.1|,1.373,9.6124,0.2729,42.5829612403,202,70835.29,144,1.044,5.4264,1,0.937,0.822,0.119,0.062,5.4264,59820,0,0.829,0.853,0,1.7054,31,2.098,3.5659,3.5659,58.7597,50.6977,41.2403,9.8744,0.0667,1.202,5.8915,2.3938,1.3318,6.6667,1.481,0.2527,0.613,5.2713,0.3271,25.2713,1,1.104,7.2868,0.0807751937984,-3.4123,8.6822,1.034,0.0109,0.0016,0.0062,0.0062,0.0155,0.0,0.0031,0.0047,0.0047,0.0031,0.0047,0.0016,0.0047,0.0047,0.0,0.0062,0.0031,0.0031,0.0,0.0047,0.0047,0.0016,0.0031,0.0,0.0,0.0031,0.0,0.0016,0.0062,0.0016,0.0031,0.0078,0.0031,0.0062,0.0062,0.0047,0.0109,0.0062,0.0031,0.0062,0.0093,0.0062,0.0031,0.0016,0.0047,0.0093,0.0016,0.0,0.0031,0.0062,0.0016,0.0016,0.0016,0.0016,0.0,0.0,0.0,0.0016,0.0062,0.0,0.0047,0.0016,0.0031,0.0,0.0078,0.0031,0.0109,0.0031,0.0016,0.0031,0.0016,0.0031,0.0016,0.0078,0.0062,0.0016,0.0031,0.0062,0.0031,0.0016,0.0,0.0031,0.0016,0.0062,0.0,0.0,0.0047,0.0,0.0047,0.0047,0.0016,0.0,0.0,0.0078,0.0062,0.0016,0.0031,0.0016,0.0016,0.0047,0.0016,0.0016,0.0047,0.0,0.0,0.0016,0.0,0.0016,0.0016,0.0,0.0016,0.0031,0.0,0.0031,0.0016,0.0016,0.0047,0.0016,0.0,0.0016
gi|226484514|emb|CAX74166.1|,1.620,11.3402,0.2371,46.7104123711,70,22243.58,28,1.090,5.6701,1,0.859,0.234,0.460,0.055,1.5464,27390,0,0.480,1.289,0,2.5773,11,1.819,2.0619,3.0928,62.8866,43.8144,37.1134,10.268,0.0515,1.262,6.1856,2.366,1.3093,8.7629,1.947,0.232,0.360,3.0928,0.4433,29.8969,0,1.015,6.701,0.548969072165,1.1489,4.6392,0.552,0.0103,0.0206,0.0155,0.0052,0.0361,0.0052,0.0,0.0,0.0206,0.0,0.0,0.0,0.0052,0.0052,0.0,0.0052,0.0,0.0,0.0052,0.0,0.0052,0.0103,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0103,0.0,0.0206,0.0052,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0052,0.0155,0.0,0.0052,0.0052,0.0052,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0052,0.0052,0.0052,0.0103,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0052,0.0052,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0052,0.0052,0.0103,0.0,0.0,0.0,0.0052,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0052,0.0103,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0052,0.0052,0.0,0.0,0.0052
gi|226467810|emb|CAX69781.1|,0.885,6.1983,0.188,28.384338843,164,54384.51,153,0.675,3.5124,1,0.738,1.440,0.964,0.016,9.5041,44350,0,1.009,0.723,0,1.4463,45,0.608,4.3388,1.0331,51.2397,52.686,48.7603,9.8864,0.0248,0.590,2.8926,2.5496,1.2831,3.9256,0.872,0.2417,0.793,6.8182,0.3368,23.5537,0,1.722,11.3636,-0.254338842975,0.1834,4.7521,0.566,0.0041,0.0,0.0021,0.0021,0.0062,0.0021,0.0041,0.0021,0.0,0.0021,0.0062,0.0021,0.0,0.0083,0.0,0.0041,0.0062,0.0,0.0021,0.0021,0.0041,0.0021,0.0,0.0041,0.0041,0.0,0.0,0.0083,0.0021,0.0,0.0062,0.0083,0.0062,0.0021,0.0021,0.0041,0.0041,0.0083,0.0,0.0021,0.0103,0.0,0.0041,0.0083,0.0041,0.0021,0.0021,0.0021,0.0,0.0083,0.0021,0.0062,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0021,0.0083,0.0041,0.0062,0.0021,0.0021,0.0083,0.0041,0.0021,0.0,0.0041,0.0062,0.0124,0.0021,0.0021,0.0021,0.0041,0.0,0.0,0.0062,0.0041,0.0062,0.0,0.0021,0.0083,0.0,0.0,0.0,0.0,0.0062,0.0062,0.0021,0.0041,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0041,0.0,0.0,0.0021,0.0,0.0083,0.0,0.0041,0.0083,0.0083,0.0041,0.0,0.0,0.0
gi|353229899|emb|CCD76070.1|,1.090,7.6289,0.2165,38.5024948454,171,56242.51,106,0.714,3.7113,8,0.601,0.812,0.038,0.071,5.3608,101760,0,1.295,1.340,0,2.6804,36,1.455,5.567,2.4742,52.3711,45.3608,47.6289,9.9361,0.033,0.842,4.1237,2.5381,1.3505,5.7732,1.283,0.2495,0.671,5.7732,0.3485,21.2371,0,0.875,5.7732,-0.326804123711,2.1882,4.7423,0.565,0.0,0.0041,0.0041,0.0021,0.0062,0.0041,0.0021,0.0,0.0041,0.0062,0.0062,0.0144,0.0062,0.0041,0.0041,0.0062,0.0021,0.0,0.0,0.0041,0.0062,0.0021,0.0021,0.0,0.0,0.0041,0.0021,0.0041,0.0021,0.0041,0.0,0.0082,0.0041,0.0062,0.0021,0.0041,0.0124,0.0021,0.0021,0.0,0.0041,0.0021,0.0,0.0021,0.0021,0.0041,0.0021,0.0041,0.0,0.0,0.0021,0.0082,0.0021,0.0021,0.0021,0.0,0.0062,0.0,0.0041,0.0021,0.0062,0.0021,0.0021,0.0041,0.0041,0.0021,0.0062,0.0021,0.0,0.0021,0.0041,0.0,0.0021,0.0062,0.0,0.0,0.0062,0.0062,0.0041,0.0021,0.0,0.0,0.0021,0.0041,0.0021,0.0021,0.0021,0.0,0.0041,0.0144,0.0,0.0062,0.0,0.0021,0.0041,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0041,0.0,0.0,0.0,0.0,0.0021,0.0041,0.0021,0.0,0.0062,0.0,0.0082,0.0041,0.0021,0.0041,0.0041
gi|685961751|gb|KGB37299.1|,1.088,7.619,0.2286,49.1672108844,242,82120.46,203,0.942,4.898,3,0.770,0.825,0.236,0.499,5.4422,85260,0,0.759,0.748,3,1.4966,39,1.601,3.2653,2.7211,54.966,48.5714,45.034,9.9578,0.0408,1.472,7.2109,2.4585,1.3755,6.6667,1.481,0.2707,0.854,7.3469,0.3156,23.6735,0,1.010,6.6667,-0.185306122449,1.9097,7.0748,0.842,0.0054,0.0027,0.0082,0.0068,0.0095,0.0014,0.0041,0.0082,0.0068,0.0054,0.0027,0.0041,0.0054,0.0054,0.0,0.0014,0.0068,0.0,0.0027,0.0095,0.0054,0.0041,0.0054,0.0,0.0,0.0014,0.0041,0.0014,0.0,0.0054,0.0027,0.0,0.0027,0.0082,0.0041,0.0041,0.0041,0.0109,0.0,0.0082,0.0082,0.0014,0.0082,0.0,0.0,0.0054,0.0041,0.0054,0.0027,0.0041,0.0027,0.0014,0.0014,0.0041,0.0,0.0,0.0,0.0,0.0054,0.0014,0.0041,0.0,0.0027,0.0027,0.0027,0.0,0.0068,0.0014,0.0,0.0054,0.0,0.0,0.0,0.0041,0.0014,0.0,0.0027,0.0027,0.0041,0.0027,0.0,0.0,0.0027,0.0014,0.0,0.0014,0.0054,0.0,0.0027,0.0068,0.0014,0.0,0.0,0.0041,0.0095,0.0041,0.0014,0.0014,0.0014,0.0014,0.0014,0.0,0.0027,0.0014,0.0027,0.0,0.0,0.0,0.0014,0.0,0.0014,0.0041,0.0,0.0027,0.0014,0.0027,0.0014,0.0,0.0,0.0041
gi|685958590|gb|KGB34522.1|,0.977,6.8376,0.2137,30.1717948718,93,26798.04,79,1.151,5.9829,1,0.721,1.295,0.094,0.895,8.547,30370,0,0.497,1.068,0,2.1368,34,1.508,2.1368,2.5641,56.4103,46.1538,43.5897,10.094,0.047,1.047,5.1282,2.4615,1.3333,7.265,1.614,0.2094,0.497,4.2735,0.3504,23.0769,0,1.036,6.8376,-0.223931623932,-0.545,6.4103,0.763,0.0,0.0,0.0043,0.0043,0.0085,0.0,0.0,0.0085,0.0043,0.0,0.0043,0.0,0.0043,0.0043,0.0,0.0043,0.0085,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0085,0.0,0.0,0.0085,0.0,0.0043,0.0085,0.0085,0.0085,0.0043,0.0043,0.0043,0.0,0.0085,0.0,0.0,0.0128,0.0,0.0,0.0171,0.0,0.0043,0.0,0.0043,0.0043,0.0,0.0085,0.0,0.0,0.0,0.0,0.0043,0.0,0.0043,0.0085,0.0,0.0043,0.0,0.0,0.0085,0.0043,0.0043,0.0,0.0043,0.0085,0.0043,0.0085,0.0,0.0,0.0,0.0,0.0128,0.0,0.0085,0.0085,0.0,0.0043,0.0043,0.0043,0.0,0.0,0.0085,0.0043,0.0,0.0085,0.0043,0.0043,0.0085,0.0043,0.0,0.0,0.0043,0.0,0.0043,0.0,0.0,0.0043,0.0,0.0,0.0,0.0043,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0043,0.0,0.0,0.0043,0.0,0.0,0.0
gi|1711517|sp|P49965.1|SRP72_SCHMA,1.132,7.9208,0.2192,55.7012871287,233,79505.18,290,0.816,4.2433,3,0.805,1.200,0.061,0.094,7.9208,53750,3,1.349,0.495,4,0.9901,45,0.749,5.7992,1.273,47.5248,46.959,52.4752,9.9491,0.0325,1.328,6.5064,2.529,1.4229,4.6676,1.037,0.2984,1.151,9.901,0.2617,19.802,0,0.621,4.1018,-0.606506364922,-8.4529,3.9604,0.471,0.0042,0.0042,0.0028,0.0014,0.0113,0.0057,0.0028,0.0057,0.0057,0.0042,0.0057,0.0071,0.0057,0.0071,0.0014,0.0042,0.0099,0.0,0.0028,0.0042,0.0042,0.0014,0.0042,0.0042,0.0085,0.0014,0.0042,0.0071,0.0014,0.0057,0.0028,0.0014,0.0014,0.0042,0.0,0.0071,0.0071,0.0099,0.0,0.0014,0.0042,0.0057,0.0014,0.0085,0.0014,0.0099,0.0014,0.0042,0.0014,0.0057,0.0028,0.0042,0.0057,0.0042,0.0,0.0028,0.0014,0.0,0.0042,0.0,0.0057,0.0014,0.0014,0.0014,0.0071,0.0014,0.0071,0.0042,0.0014,0.0099,0.0014,0.0,0.0028,0.0042,0.0057,0.0014,0.0028,0.0028,0.0014,0.0028,0.0,0.0028,0.0028,0.0,0.0057,0.0,0.0057,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0028,0.0,0.0014,0.0014,0.0,0.0,0.0042,0.0028,0.0028,0.0014,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0057,0.0028,0.0042,0.0,0.0,0.0,0.0
gi|685963201|gb|KGB38443.1|,1.545,10.8179,0.2533,48.0493403694,140,42426.17,84,0.812,4.2216,5,0.871,0.520,0.015,0.147,3.4301,45380,0,1.289,1.715,0,3.4301,32,1.242,5.5409,2.1108,54.0897,50.3958,45.9103,9.8391,0.0501,1.238,6.0686,2.438,1.3799,6.5963,1.466,0.2533,0.859,7.3879,0.3272,23.219,0,0.800,5.277,-0.00554089709763,0.3533,4.7493,0.565,0.0237,0.0053,0.0026,0.0132,0.0106,0.0,0.0079,0.0053,0.0026,0.0,0.0053,0.0053,0.0053,0.0,0.0,0.0053,0.0026,0.0026,0.0,0.0026,0.0,0.0,0.0106,0.0106,0.0079,0.0026,0.0026,0.0,0.0,0.0,0.0079,0.0132,0.0026,0.0,0.0,0.0026,0.0132,0.0053,0.0026,0.0106,0.0026,0.0,0.0053,0.0053,0.0053,0.0079,0.0026,0.0106,0.0026,0.0079,0.0026,0.0026,0.0,0.0053,0.0026,0.0,0.0026,0.0,0.0026,0.0026,0.0026,0.0026,0.0053,0.0,0.0079,0.0026,0.0026,0.0,0.0,0.0079,0.0026,0.0053,0.0,0.0053,0.0026,0.0079,0.0026,0.0,0.0053,0.0053,0.0026,0.0026,0.0,0.0053,0.0,0.0,0.0026,0.0026,0.0053,0.0106,0.0026,0.0,0.0,0.0079,0.0026,0.0079,0.0026,0.0,0.0026,0.0,0.0026,0.0053,0.0,0.0,0.0,0.0,0.0026,0.0,0.0053,0.0053,0.0,0.0,0.0,0.0026,0.0026,0.0026,0.0053,0.0,0.0,0.0
gi|226481483|emb|CAX73639.1|,0.826,5.7823,0.2143,60.105170068,102,34726.89,93,1.308,6.8027,1,0.725,1.340,0.024,0.826,8.8435,40800,2,1.345,1.871,0,3.7415,38,0.800,5.7823,1.3605,51.7007,41.1565,48.2993,10.3197,0.0374,1.319,6.4626,2.4626,1.4626,7.8231,1.738,0.2007,0.514,4.4218,0.3367,21.4286,0,0.722,4.7619,-0.557142857143,-1.1286,3.0612,0.364,0.0136,0.0034,0.0068,0.0,0.0034,0.0,0.0034,0.0,0.0034,0.0,0.0034,0.0034,0.0,0.0102,0.0,0.0034,0.017,0.0136,0.0,0.0,0.0068,0.0,0.017,0.0068,0.0068,0.0034,0.0034,0.0068,0.0,0.0,0.0,0.0034,0.0068,0.0136,0.0,0.0034,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0102,0.0068,0.0,0.0034,0.0068,0.0,0.0068,0.0,0.0034,0.0068,0.0034,0.0,0.0068,0.0,0.0034,0.0034,0.0,0.0034,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0034,0.0034,0.0,0.0034,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0034,0.0068,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0,0.0034,0.0034,0.0034,0.0,0.0068,0.0034,0.0068,0.0,0.0034,0.0,0.0034,0.0034,0.0034,0.0,0.0,0.0034,0.0068,0.0034,0.0,0.0,0.0068,0.0034,0.0,0.0,0.0034,0.0,0.0034,0.0034,0.0,0.0034,0.0
gi|76154313|gb|AAX25803.2|,1.423,9.9631,0.2435,48.6066420664,78,30703.6,121,0.639,3.321,4,0.812,0.671,0.051,0.082,4.428,36440,0,1.373,1.661,4,3.321,48,2.171,5.9041,3.69,45.7565,50.9225,54.2435,9.5387,0.0517,1.205,5.9041,2.6199,1.3838,3.69,0.820,0.2952,0.858,7.3801,0.2472,16.9742,0,0.895,5.9041,-0.674538745387,0.6944,5.1661,0.615,0.0111,0.0037,0.0037,0.0074,0.0037,0.0,0.0074,0.0074,0.0037,0.0,0.0,0.0,0.0037,0.0,0.0111,0.0185,0.0,0.0,0.0037,0.0037,0.0074,0.0037,0.0,0.0037,0.0,0.0037,0.0037,0.0185,0.0037,0.0037,0.0,0.0,0.0,0.0074,0.0,0.0,0.0111,0.0148,0.0,0.0,0.0074,0.0037,0.0037,0.0,0.0,0.0037,0.0037,0.0037,0.0,0.0037,0.0037,0.0074,0.0148,0.0074,0.0,0.0,0.0037,0.0037,0.0037,0.0,0.0,0.0037,0.0,0.0,0.0148,0.0,0.0074,0.0037,0.0,0.0037,0.0037,0.0,0.0074,0.0,0.0037,0.0,0.0,0.0,0.0037,0.0037,0.0,0.0,0.0074,0.0,0.0037,0.0,0.0037,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0037,0.0037,0.0037,0.0,0.0037,0.0,0.0,0.0,0.0037,0.0,0.0037,0.0,0.0111,0.0,0.0074,0.0,0.0,0.0037,0.0037,0.0074,0.0,0.0074,0.0,0.0,0.0037,0.0
gi|226489595|emb|CAX74948.1|,2.825,19.774,0.3955,49.0310734463,63,19874.17,80,0.761,3.9548,3,0.979,1.027,0.028,0.206,6.7797,14440,1,2.365,0.847,2,1.6949,18,0.332,10.1695,0.565,39.548,52.5424,60.452,9.7119,0.0056,1.384,6.7797,2.565,1.4633,5.6497,1.255,0.1469,0.263,2.2599,0.2712,18.0791,0,0.514,3.3898,-0.809604519774,-4.7823,5.6497,0.673,0.0339,0.0282,0.0113,0.0,0.0056,0.0056,0.0169,0.0113,0.0113,0.0,0.0,0.0056,0.0,0.0113,0.0,0.0113,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0056,0.0,0.0,0.0113,0.0056,0.0,0.0056,0.0,0.0169,0.0,0.0056,0.0,0.0169,0.0226,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0056,0.0,0.0113,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0282,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0113,0.0,0.0113,0.0,0.0056,0.0169,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0,0.0056,0.0056,0.0056,0.0,0.0,0.0,0.0
gi|685959206|gb|KGB35041.1|,1.571,10.9948,0.267,47.4367015707,63,21905.02,67,1.108,5.7592,1,0.895,1.031,0.270,0.198,6.8063,22920,0,1.218,1.309,0,2.6178,28,0.924,5.2356,1.5707,50.2618,50.7853,49.7382,9.8586,0.0471,1.496,7.3298,2.4712,1.4188,3.6649,0.814,0.1937,0.609,5.2356,0.2984,16.7539,0,0.793,5.2356,-0.459162303665,-0.827,4.712,0.561,0.0052,0.0052,0.0157,0.0052,0.0105,0.0,0.0105,0.0052,0.0052,0.0,0.0105,0.0052,0.0105,0.0052,0.0105,0.0052,0.0,0.0,0.0105,0.0,0.0105,0.0052,0.0105,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0105,0.0,0.0052,0.0105,0.0052,0.0105,0.0,0.0,0.0,0.0052,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0,0.0,0.0,0.0,0.0105,0.0105,0.0052,0.0,0.0157,0.0052,0.0,0.0052,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0052,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0157,0.0,0.0,0.0,0.0,0.0
gi|226470430|emb|CAX70495.1|,1.341,9.3863,0.2491,55.5563176895,107,32298.38,135,1.111,5.7762,1,0.788,1.586,0.055,0.090,10.4693,21890,1,1.259,1.805,4,3.6101,29,0.637,5.4152,1.083,41.8773,45.4874,58.1227,10.2419,0.0144,1.916,9.3863,2.5271,1.5415,5.7762,1.284,0.1769,0.294,2.5271,0.278,20.2166,0,1.094,7.2202,-0.975812274368,-2.947,4.3321,0.516,0.0108,0.0,0.0072,0.0,0.0072,0.0,0.0,0.0072,0.0181,0.0036,0.0072,0.0108,0.0036,0.0036,0.0036,0.0072,0.0036,0.0036,0.0,0.0,0.0072,0.0036,0.0144,0.0072,0.0036,0.0,0.0036,0.0072,0.0,0.0036,0.0,0.0036,0.0108,0.0,0.0,0.0072,0.0,0.0072,0.0,0.0,0.0072,0.0036,0.0,0.0,0.0036,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0036,0.0,0.0036,0.0,0.0,0.0072,0.0,0.0108,0.0,0.0,0.0036,0.0036,0.0108,0.0,0.0036,0.0036,0.0,0.0072,0.0,0.0072,0.0,0.0,0.0072,0.0036,0.0108,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0144,0.0,0.0036,0.0072,0.0036,0.0108,0.0,0.0,0.0072,0.0,0.0072,0.0036,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0144,0.0036,0.0072,0.0036,0.0072,0.0,0.0,0.0,0.0036
